station_id,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17
096_RO_Ba,0.031042710798332145,0.044698059200339146,-0.013262182575763785,0.10206991964707003,0.047403755300259365,0.051746574472634144,0.08824158349220977,0.06907782276419805,,,,,,,,,
101_RO_Po,0.07912837162394404,0.05126955389335416,0.07087199364661305,0.0853456723973405,0.06843099457449013,0.08708858314001584,0.060050568430116955,0.09499349157997689,,,,,,,,,
104_VR_Vi,0.010486291433174554,0.04825788868324559,0.07430539215884971,0.0771507478712098,0.04880625759258102,0.0845037698955251,0.05940753960082847,0.15312785037614485,,,,,,,,,
105_VI_Lo,0.061502739643584305,0.02946167703152288,0.06556558477243653,0.07068955179329682,0.040894316449662585,0.06537284634357701,0.013625884967171934,0.06733441794045536,0.1378733208634509,0.16095033887623053,0.14548787395120644,0.18685106086737158,0.19521313663468565,0.49999878914236223,-0.2093970326896612,0.49999981736372767,
112_RO_Ro,0.034159221893104656,0.02542098638518309,0.08431547471040514,0.06462810930273609,0.11590155683493578,0.1439613230605125,0.04577179313295249,0.19161409012281785,,,,,,,,,
114_RO_Vi,0.019868712471786756,0.016787347999491036,0.08116944504659954,0.047833623525482344,0.07595093472337443,0.0910324180699415,0.0507484759194244,0.1055638742947395,,,,,,,,,
115_RO_Ad,0.020550325094331145,0.015363290603052032,0.06319716409456314,0.03237961279564588,0.0785540111651856,0.09330007448042744,0.11271806968940118,0.13868138881592465,0.31775082472374827,,,,,,,,
116_RO_Fr,0.04192611066405285,0.05091871555054313,0.019468567264087244,0.06368821586431206,0.09312229234855869,0.02452621005100115,0.11903290098748037,,,,,,,,,,
117_VR_So,0.021505083054139684,0.07228612958042283,0.01673556685597436,0.027628034941868142,0.0717867011483235,0.019210937952244378,,,,,,,,,,,
118_VR_Ba,0.04516563887562013,0.03507785750004988,0.059455658506534136,0.06737047488855359,0.09292363256502545,0.0757072190227522,,,,,,,,,,,
120_VR_Do,0.00695931591869263,0.033919243287344074,0.025779879776643377,0.05635000619507327,0.06755267928373523,0.08930728058284891,0.046119912149368926,,,,,,,,,,
123_VR_Ar,0.029092262659103273,0.051284992289744646,0.06810706970303583,7.901462870916918e-05,0.047493967751188325,0.10371425723492579,0.17919433156966097,,,,,,,,,,
125_VR_Sa,0.023007130524942413,0.02126891282514987,0.0019129858377564695,0.03166976464884358,0.05725116439064718,,,,,,,,,,,,
126_VR_Il,0.008530512198202844,-0.005150729409461384,0.0023646400359218956,0.08148529652994597,0.09033186561393876,0.08279095617142852,,,,,,,,,,,
127_VR_Bu,0.010831930207448158,0.04626723988017424,0.04961845655619924,0.09377666002936812,0.054394559372735865,,,,,,,,,,,,
128_VR_Gr,0.0456712569741941,0.0260926408038351,0.04451400507853496,0.08617135733585302,0.0657566961707468,,,,,,,,,,,,
129_VR_Ca,0.051465172263352656,0.03607498211346868,0.05783040710581919,0.01734420390823228,0.038308732521184316,0.06442766044047328,0.09992721267364929,0.028998200407564526,,,,,,,,,
134_VI_Ma,0.013123417126436419,0.07674524580378946,0.04208791097355399,0.043379155655419104,0.05376737331536481,0.1609686759216858,0.03204623569250193,0.11060562034869639,,,,,,,,,
135_VI_Ri,0.028630380401668962,0.0603325125598731,0.0610769307009372,0.06731851372082419,0.08671616522730688,0.0672345048995202,0.11291353604614864,0.1374599321338973,0.052841094602560285,,,,,,,,
